Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
196,Exit short,2025-05-16 08:00,MR FAIL | IN:TREND | OUT:HYBRID,5907.6,1,5829.8,-77.8,-1.33,0,12.7,0.22,-95.6,-1.64,779.38,0.78,68
196,Entry short,2025-05-13 09:00,MR-S | IN:TREND,5829.8,1,5829.8,-77.8,-1.33,0,12.7,0.22,-95.6,-1.64,779.38,0.78,68
197,Exit short,2025-05-19 23:00,MR FAIL | IN:MR | OUT:MR,5959.6,1,5908.1,-51.5,-0.87,0,32.7,0.55,-53.3,-0.90,727.88,0.73,14
197,Entry short,2025-05-19 09:00,MR-S | IN:MR,5908.1,1,5908.1,-51.5,-0.87,0,32.7,0.55,-53.3,-0.90,727.88,0.73,14
198,Exit short,2025-05-21 15:00,MR TP1 | IN:MR | OUT:HYBRID,5910.6,0.2,1188.6,6.48,0.55,0,7.76,0.65,-1.8,-0.15,734.36,0.73,17
198,Entry short,2025-05-20 21:00,MR-S | IN:MR,5943,0.2,1188.6,6.48,0.55,0,7.76,0.65,-1.8,-0.15,734.36,0.73,17
199,Exit short,2025-05-22 22:00,RUN EXIT | IN:MR | OUT:TREND,5855.5,0.8,4754.4,70,1.47,0,103.68,2.18,-7.2,-0.15,804.36,0.80,47
199,Entry short,2025-05-20 21:00,MR-S | IN:MR,5943,0.8,4754.4,70,1.47,0,103.68,2.18,-7.2,-0.15,804.36,0.80,47
200,Exit long,2025-05-26 18:00,MR TP1 | IN:MR | OUT:TREND,5876.6,0.2,1170.52,4.8,0.41,0,5.88,0.50,-0.74,-0.06,809.16,0.81,11
200,Entry long,2025-05-26 07:00,MR-L | IN:MR,5852.6,0.2,1170.52,4.8,0.41,0,5.88,0.50,-0.74,-0.06,809.16,0.81,11
201,Exit long,2025-05-28 20:00,RUN EXIT | IN:MR | OUT:HYBRID,5920.5,0.8,4682.08,54.32,1.16,0,70.16,1.50,-2.96,-0.06,863.48,0.86,55
201,Entry long,2025-05-26 07:00,MR-L | IN:MR,5852.6,0.8,4682.08,54.32,1.16,0,70.16,1.50,-2.96,-0.06,863.48,0.86,55
202,Exit short,2025-05-30 09:00,MR TP1 | IN:MR | OUT:TREND,5900.9,0.2,1176.8,-3.38,-0.29,0,2.2,0.19,-7.04,-0.60,860.1,0.86,10
202,Entry short,2025-05-29 22:00,MR-S | IN:MR,5884,0.2,1176.8,-3.38,-0.29,0,2.2,0.19,-7.04,-0.60,860.1,0.86,10
203,Exit short,2025-06-02 19:00,RUN EXIT | IN:MR | OUT:MR,5889.5,0.8,4707.2,-4.4,-0.09,0,33.28,0.71,-30.16,-0.64,855.7,0.86,43
203,Entry short,2025-05-29 22:00,MR-S | IN:MR,5884,0.8,4707.2,-4.4,-0.09,0,33.28,0.71,-30.16,-0.64,855.7,0.86,43
204,Exit short,2025-06-06 08:00,MR TP1 | IN:TREND | OUT:MR,5948.1,0.2,1197.4,7.78,0.65,0,13.18,1.10,-3.98,-0.33,863.48,0.86,34
204,Entry short,2025-06-04 20:00,MR-S | IN:TREND,5987,0.2,1197.4,7.78,0.65,0,13.18,1.10,-3.98,-0.33,863.48,0.86,34
205,Exit short,2025-06-06 20:00,RUN EXIT | IN:TREND | OUT:MR,6011.9,0.8,4789.6,-19.92,-0.42,0,52.72,1.10,-24.08,-0.50,843.56,0.84,46
205,Entry short,2025-06-04 20:00,MR-S | IN:TREND,5987,0.8,4789.6,-19.92,-0.42,0,52.72,1.10,-24.08,-0.50,843.56,0.84,46
206,Exit short,2025-06-11 02:00,MR FAIL | IN:MR | OUT:MR,6039.9,1,6003.2,-36.7,-0.61,0,3.2,0.05,-40.8,-0.68,806.86,0.81,11
206,Entry short,2025-06-10 15:00,MR-S | IN:MR,6003.2,1,6003.2,-36.7,-0.61,0,3.2,0.05,-40.8,-0.68,806.86,0.81,11
207,Exit short,2025-06-12 15:00,MR TP1 | IN:MR | OUT:MR,6000.7,0.2,1203.02,2.88,0.24,0,6.14,0.51,-1.18,-0.10,809.74,0.81,10
207,Entry short,2025-06-12 05:00,MR-S | IN:MR,6015.1,0.2,1203.02,2.88,0.24,0,6.14,0.51,-1.18,-0.10,809.74,0.81,10
208,Exit short,2025-06-13 02:00,RUN EXIT | IN:MR | OUT:MR,6047.2,0.8,4812.08,-25.68,-0.53,0,24.56,0.51,-25.68,-0.53,784.06,0.78,21
208,Entry short,2025-06-12 05:00,MR-S | IN:MR,6015.1,0.8,4812.08,-25.68,-0.53,0,24.56,0.51,-25.68,-0.53,784.06,0.78,21
209,Exit long,2025-06-16 21:00,MR TP1 | IN:MR | OUT:MR,6047.6,0.2,1201,8.52,0.71,0,9.44,0.79,-11.16,-0.93,792.58,0.79,20
209,Entry long,2025-06-14 00:00,MR-L | IN:MR,6005,0.2,1201,8.52,0.71,0,9.44,0.79,-11.16,-0.93,792.58,0.79,20
210,Exit long,2025-06-17 14:00,RUN EXIT | IN:MR | OUT:MR,5998.3,0.8,4804,-5.36,-0.11,0,37.76,0.79,-44.64,-0.93,787.22,0.79,36
210,Entry long,2025-06-14 00:00,MR-L | IN:MR,6005,0.8,4804,-5.36,-0.11,0,37.76,0.79,-44.64,-0.93,787.22,0.79,36
211,Exit long,2025-06-19 02:00,MR FAIL | IN:MR | OUT:MR,5980.9,1,6004.3,-23.4,-0.39,0,12.8,0.21,-32.3,-0.54,763.82,0.76,4
211,Entry long,2025-06-18 22:00,MR-L | IN:MR,6004.3,1,6004.3,-23.4,-0.39,0,12.8,0.21,-32.3,-0.54,763.82,0.76,4
212,Exit long,2025-06-23 08:00,MR FAIL | IN:MR | OUT:MR,5945.4,1,5967.6,-22.2,-0.37,0,50,0.84,-54.4,-0.91,741.62,0.74,21
212,Entry long,2025-06-20 10:00,MR-L | IN:MR,5967.6,1,5967.6,-22.2,-0.37,0,50,0.84,-54.4,-0.91,741.62,0.74,21
213,Exit long,2025-06-23 22:00,MR TP1 | IN:MR | OUT:MR,5982.7,0.2,1196.44,0.1,0.01,0,5,0.42,-6.1,-0.51,741.72,0.74,7
213,Entry long,2025-06-23 15:00,MR-L | IN:MR,5982.2,0.2,1196.44,0.1,0.01,0,5,0.42,-6.1,-0.51,741.72,0.74,7
214,Exit long,2025-06-25 05:00,RUN EXIT | IN:MR | OUT:TREND,6091.3,0.8,4785.76,87.28,1.82,0,98.08,2.05,-31.84,-0.67,829,0.83,36
214,Entry long,2025-06-23 15:00,MR-L | IN:MR,5982.2,0.8,4785.76,87.28,1.82,0,98.08,2.05,-31.84,-0.67,829,0.83,36
215,Exit short,2025-07-03 05:00,MR FAIL | IN:MR | OUT:MR,6231.3,1,6199.4,-31.9,-0.51,0,18.3,0.30,-34.6,-0.56,797.1,0.80,47
215,Entry short,2025-07-01 03:00,MR-S | IN:MR,6199.4,1,6199.4,-31.9,-0.51,0,18.3,0.30,-34.6,-0.56,797.1,0.80,47
216,Exit short,2025-07-08 05:00,MR TP1 | IN:MR | OUT:HYBRID,6220.4,0.2,1248.34,4.26,0.34,0,7.56,0.61,-6.14,-0.49,801.36,0.80,32
216,Entry short,2025-07-04 15:00,MR-S | IN:MR,6241.7,0.2,1248.34,4.26,0.34,0,7.56,0.61,-6.14,-0.49,801.36,0.80,32
217,Exit short,2025-07-09 17:00,RUN EXIT | IN:MR | OUT:MR,6239.4,0.8,4993.36,1.84,0.04,0,30.24,0.61,-24.56,-0.49,803.2,0.80,67
217,Entry short,2025-07-04 15:00,MR-S | IN:MR,6241.7,0.8,4993.36,1.84,0.04,0,30.24,0.61,-24.56,-0.49,803.2,0.80,67
218,Exit short,2025-07-14 06:00,MR TP1 | IN:MR | OUT:MR,6237.4,0.2,1253.82,6.34,0.51,0,8.28,0.66,-0.64,-0.05,809.54,0.81,18
218,Entry short,2025-07-11 11:00,MR-S | IN:MR,6269.1,0.2,1253.82,6.34,0.51,0,8.28,0.66,-0.64,-0.05,809.54,0.81,18
219,Exit short,2025-07-14 23:00,RUN EXIT | IN:MR | OUT:MR,6267.7,0.8,5015.28,1.12,0.02,0,37.76,0.75,-2.56,-0.05,810.66,0.81,35
219,Entry short,2025-07-11 11:00,MR-S | IN:MR,6269.1,0.8,5015.28,1.12,0.02,0,37.76,0.75,-2.56,-0.05,810.66,0.81,35
220,Exit short,2025-07-16 08:00,MR TP1 | IN:MR | OUT:HYBRID,6240.2,0.2,1251.44,3.4,0.27,0,5.9,0.47,-1.04,-0.08,814.06,0.81,6
220,Entry short,2025-07-16 01:00,MR-S | IN:MR,6257.2,0.2,1251.44,3.4,0.27,0,5.9,0.47,-1.04,-0.08,814.06,0.81,6
221,Exit short,2025-07-17 01:00,RUN EXIT | IN:MR | OUT:MR,6268.2,0.8,5005.76,-8.8,-0.18,0,42.4,0.85,-8.8,-0.18,805.26,0.81,23
221,Entry short,2025-07-16 01:00,MR-S | IN:MR,6257.2,0.8,5005.76,-8.8,-0.18,0,42.4,0.85,-8.8,-0.18,805.26,0.81,23
222,Exit short,2025-07-21 20:00,MR FAIL | IN:HYBRID | OUT:MR,6330.9,1,6294.1,-36.8,-0.58,0,6.5,0.10,-37.8,-0.60,768.46,0.77,22
222,Entry short,2025-07-18 21:00,MR-S | IN:HYBRID,6294.1,1,6294.1,-36.8,-0.58,0,6.5,0.10,-37.8,-0.60,768.46,0.77,22
223,Exit short,2025-07-23 09:00,MR FAIL | IN:MR | OUT:MR,6328.2,1,6318.7,-9.5,-0.15,0,32.7,0.52,-12.6,-0.20,758.96,0.76,24
223,Entry short,2025-07-22 08:00,MR-S | IN:MR,6318.7,1,6318.7,-9.5,-0.15,0,32.7,0.52,-12.6,-0.20,758.96,0.76,24
224,Exit short,2025-07-26 02:00,MR FAIL | IN:HYBRID | OUT:HYBRID,6394.7,1,6380.2,-14.5,-0.23,0,12.5,0.20,-19.8,-0.31,744.46,0.74,28
224,Entry short,2025-07-24 21:00,MR-S | IN:HYBRID,6380.2,1,6380.2,-14.5,-0.23,0,12.5,0.20,-19.8,-0.31,744.46,0.74,28
225,Exit short,2025-07-30 03:00,MR TP1 | IN:MR | OUT:HYBRID,6375.3,0.2,1279.76,4.7,0.37,0,6.04,0.47,-3.16,-0.25,749.16,0.75,28
225,Entry short,2025-07-28 22:00,MR-S | IN:MR,6398.8,0.2,1279.76,4.7,0.37,0,6.04,0.47,-3.16,-0.25,749.16,0.75,28
226,Exit short,2025-07-31 05:00,RUN EXIT | IN:MR | OUT:MR,6416.1,0.8,5119.04,-13.84,-0.27,0,46.96,0.92,-14.56,-0.28,735.32,0.74,52
226,Entry short,2025-07-28 22:00,MR-S | IN:MR,6398.8,0.8,5119.04,-13.84,-0.27,0,46.96,0.92,-14.56,-0.28,735.32,0.74,52
227,Exit short,2025-08-01 05:00,MR TP1 | IN:MR | OUT:TREND,6332.8,0.2,1271.94,5.38,0.42,0,7.06,0.56,-3.3,-0.26,740.7,0.74,4
227,Entry short,2025-08-01 00:00,MR-S | IN:MR,6359.7,0.2,1271.94,5.38,0.42,0,7.06,0.56,-3.3,-0.26,740.7,0.74,4
228,Exit short,2025-08-04 09:00,RUN EXIT | IN:MR | OUT:HYBRID,6263.5,0.8,5087.76,76.96,1.51,0,116.72,2.29,-13.2,-0.26,817.66,0.82,31
228,Entry short,2025-08-01 00:00,MR-S | IN:MR,6359.7,0.8,5087.76,76.96,1.51,0,116.72,2.29,-13.2,-0.26,817.66,0.82,31
